work,artistURI,artistName,year_work,year_birth,artist_age,movement
https://artresearch.net/resource/frick/work/991004747839707141,http://vocab.getty.edu/ulan/500027072,Adrien Dauzats,1824,1804,20,Orientalism
https://artresearch.net/resource/frick/work/991005315019707141,http://vocab.getty.edu/ulan/500124758,George Chinnery,1825,1774,51,
https://artresearch.net/resource/frick/work/991012491439707141,http://vocab.getty.edu/ulan/500020452,Samuel Palmer,1825,1805,20,Romanticism
https://artresearch.net/resource/frick/work/991001364969707141,http://vocab.getty.edu/ulan/500024171,Richard Parkes Bonington,1825,1802,23,Orientalism
https://artresearch.net/resource/frick/work/991007336529707141,http://vocab.getty.edu/ulan/500031083,Chester Harding,1825,1792,33,
https://artresearch.net/resource/frick/work/991003915549707141,http://vocab.getty.edu/ulan/500115390,Jean-Baptiste Camille Corot,1825,1796,29,Barbizon school
https://artresearch.net/resource/frick/work/991013502709707141,http://www.wikidata.org/entity/Q47459145,Christian Friedrich Mayr,1825,1803,22,
https://artresearch.net/resource/frick/work/991004061879707141,http://vocab.getty.edu/ulan/500030365,Jean Gigoux,1826,1806,20,
https://artresearch.net/resource/frick/work/991001400229707141,http://vocab.getty.edu/ulan/500019736,George Theodore Berthon,1826,1806,20,
https://artresearch.net/resource/frick/work/991004626029707141,http://vocab.getty.edu/ulan/500024376,Prosper Mérimée,1826,1803,23,
https://artresearch.net/resource/frick/work/991003973409707141,http://vocab.getty.edu/ulan/500021012,Théophile Fragonard,1826,1806,20,
https://artresearch.net/resource/frick/work/991013388969707141,http://vocab.getty.edu/ulan/500022054,Frederick R. Spencer,1826,1806,20,
https://artresearch.net/resource/frick/work/991008036049707141,http://vocab.getty.edu/ulan/500017404,William Sidney Mount,1827,1807,20,Hudson river school
https://artresearch.net/resource/frick/work/991013207919707141,http://vocab.getty.edu/ulan/500017404,William Sidney Mount,1827,1807,20,Hudson river school
https://artresearch.net/resource/frick/work/991008035989707141,http://vocab.getty.edu/ulan/500017404,William Sidney Mount,1827,1807,20,Hudson river school
https://artresearch.net/resource/frick/work/991013409609707141,http://www.wikidata.org/entity/Q94295134,J. Houston Mifflin,1827,1807,20,
https://artresearch.net/resource/frick/work/991008035189707141,http://vocab.getty.edu/ulan/500017404,William Sidney Mount,1827,1807,20,Hudson river school
https://artresearch.net/resource/frick/work/991000051389707141,http://vocab.getty.edu/ulan/500106178,Thomas B. Lawson,1827,1807,20,
https://artresearch.net/resource/frick/work/991007438079707141,http://vocab.getty.edu/ulan/500032518,William James Hubard,1827,1807,20,
https://artresearch.net/resource/frick/work/991007440299707141,http://vocab.getty.edu/ulan/500032518,William James Hubard,1827,1807,20,
